No ID;Brand;Adresse;Code Postal;Ville
1304061;SHELL;A 85;49160;Longué Jumelles
1304062;SHELL;A 85;49160;Longué Jumelles
1360166;AVIA;5 Boulevard des Industries;21600;Longvic
1351208;TOTALENERGIES;RN 3;57740;Longéville St. Avold
1302788;NETTO;163 Av Jean Mermoz;64140;Lons
1360320;AVIA;32 Av. Camille Prost;39000;Lons le Saunier
1301878;CARREFOUR;Rue des Salines;39000;Lons le Saunier
1303145;ESSO;1476 RN D601;59279;Loon Plage
1301971;CARREFOUR;26 Rue du Canton du Caillouti;59279;Loon Plage
1300152;INTERMARCHE;Rue du Grand Mont;62750;Loos-en-Gohelle
1302042;CARREFOUR;2 Rue d'Assailly;42420;Lorette
1321104;TOTALENERGIES;2 Rue Benoît Frachon;56100;Lorient
1301103;CARREFOUR;Rue Du Colonel Muller;56100;Lorient
1301222;INTERMARCHE;Rue Gen de Bollardiere;56100;Lorient
1302496;INTERMARCHE;60 Rue Monistrol;56100;Lorient Larmor
1361153;AVIA;40 Route de Bordeaux;17240;Lorignac
1398844;IDS;Centre Routier de Loriol;26270;Loriol Drome
1301883;ENGIE;A7 Aire de Saulce;26270;Loriol sur Drome
1301956;INTERMARCHE;Parc des, All. des Crozes;26270;Loriol-sur-Drome
1301837;AVIA;Aire de Lafayette A75;43360;Lorlanges
1361234;AVIA;Av. Du 8 Mai;58140;Lormes
1364064;AVIA;3 Av. de la Résistance;33310;Lormont
1321081;TOTALENERGIES;A 10;33310;Lormont
1322119;TOTALENERGIES;A 10;33310;Lormont
1301386;CARREFOUR;centre com. carrefour 4 pavillons;33310;Lormont
1302521;INTERMARCHE;1 Bis Rue General de Gaulle;57790;Lorquin
1300675;U;Lieu dit la Peyrade;40240;Loss
1311263;E.LECLERC;73 Boulevard De Penthievre;22600;Loudeac
1398974;DIVERSE / OTHERS;8 Bd Des Peupliers;22600;Loudeac
1352109;TOTALENERGIES;Boulevard des Peupliers;22600;Loudeac
1399989;U;Parc d'Activite Commercial Nord;22600;Loudeac
1300801;U;Rue Daniel Gemy;22600;Loudeac
1364111;AVIA;Chemin de Rioutor;65510;Loudenvielle
1303944;ESSO;17 Bd Guy Chauvet;86200;Loudun
1300028;U;CC Caréo Lieu dit Les Landes;86200;Loudun
1311635;E.LECLERC;Rue Du Bon Endroit;86202;Loudun
1398215;AVIA;72 Rue Notre Dame;22600;Loudéac
1311407;E.LECLERC;11 Rue Du Porhoet;71500;Louhans
1360015;AVIA;80 Rue du Jura;71500;Louhans
1300476;CARREFOUR MARKET;Route De Beaufort Chateaurenaud;71500;Louhans
1361201;AVIA;Rue Du Guidon;71500;Louhans
1351156;TOTALENERGIES;25 Boulevard du Lappaca;65100;Lourdes
1301436;CARREFOUR;4 Rue Lucien Pourxet;65100;Lourdes
1303028;ESSO EXPRESS;47 Av. Alexandre Marqui - RN 21;65100;Lourdes
1301141;E.LECLERC;5 Avenue Francois Abadie;65106;Lourdes
1399833;U;Av. du Lion dOr;45470;Loury
1399897;INTERMARCHE;Ave des Peupliers;27400;Louviers
1311265;E.LECLERC;Zi Des Pres;27406;Louviers
1399874;INTERMARCHE;Zac Les Longs Cours;14111;Louvigny
1360467;AVIA;145 Rue de Paris;95380;Louvres
1351033;TOTALENERGIES;A 20;36350;Luant
1300652;U;Lieu dit;19210;Lubersac
1300106;DIVERSE / OTHERS;ZA les Touches;26310;Luc en Dios
1302944;CARREFOUR;Avenue de Rodez;12450;Luc-la-Primaube
4310152;VITO;RN 193;20290;Lucciana
4376509;VITO;RN 193;20290;Lucciana
1306656;ENI;RN 193, Lieu-dit A Piscina;20290;Lucciana
1300153;U;20 Bd Michel Phelippon;85400;Lucon
1302493;INTERMARCHE;97 rue du President de Gaulle;85400;Lucon
1301213;INTERMARCHE;97 Rue du Présid de Gaulle;85400;Lucon
1311632;E.LECLERC;Route De Fontenay Les GroiX;85400;Lucon
1399607;INTERMARCHE;Chemin du bon curé;54710;Ludres
1311153;E.LECLERC;Zac Des Sars;62380;Lumbres
1303398;ESSO EXPRESS;287 Av. de Lattre de Tassigny;34400;Lunel
1398111;INTERMARCHE;80 c Avenue des 4 Saisons;34400;Lunel
1303496;ESSO;A9;34400;Lunel
1301928;U;Av des 4 Saisons;34400;Lunel
1311400;E.LECLERC;Rue Du Levant - Sortie Autoroute A9;34403;Lunel
1311269;E.LECLERC;Rue Boutet De Monvel;54300;Luneville
1361205;AVIA;Route De Moulins;03320;Lurcy Levis
1311705;E.LECLERC;C.Cial des Cloyes;70200;Lure
1322126;TOTALENERGIES;Route de Belfort;70200;Lure
1399922;INTERMARCHE;Route De Belfort;70200;Lure
4376523;VITO;Marine de Santa Sevena;20228;Luri
1360327;AVIA;Quartier de la Meyrié;26620;Lus-la-Croix- Haute
1013021;INTERMARCHE;63 Avenue de Saintonge;86600;Lusignan
1301480;CARREFOUR;29 Rue Pierregomand;10270;Lusigny sur Barse
1311694;E.LECLERC;Voie de la Marriere;10270;Lusigny sur Barse
1301038;INTERMARCHE;Rue Julien David;86320;Lussac les Chateaux
1398277;DYNEFF;Station du mas Neuf;30580;Lussan
1361101;AVIA;Les Bries;17430;Lussant
1301505;CARREFOUR;5B Rue Aristide Briand;68460;Lutterbach
1321369;TOTALENERGIES;RN 66;68460;Lutterbach
1311402;E.LECLERC;Lieu Dit La Perouze;71100;Lux
1360521;AVIA;RN 6;71100;Lux
1398092;DIVERSE / OTHERS;29 Rue des Martyrs de la Résistance;70300;Luxeuil-les-Bains
1302312;U;2 Lieu Dit Le Chapelet;37230;Luynes
1300588;CARREFOUR MARKET;Le Clos Pontcel N16;95270;Luzarches
1302358;CARREFOUR;Le Clos Rue du Pontcel;95270;Luzarches
1361209;AVIA;Rue Ledru Rollin;58170;Luzy
1306150;AGIP;131 Rue Joliot Curie;69005;Lyon
1360471;AVIA;165 Rue Juliot Curie;69005;Lyon
1360475;AVIA;25 b Rue Garibaldi;69003;Lyon
1360479;AVIA;44 Av. Général Leclerc;69007;Lyon
1306149;ENI;55 bis Quai Joseph Gillet;69004;Lyon
1360443;AVIA;65 Cours Albert Thomas;69003;Lyon
1303585;ESSO;84 Quai Perrache;69002;Lyon
1306209;AGIP;97 Rue Denfert Rochereau;69004;Lyon
1399858;ENGIE;Port Edouard Herriot - 76 avenue To;69000;Lyon
1305074;ESSO EXPRESS;22 Rue Philippe de Lassalle;69004;Lyon 4
1305017;ESSO EXPRESS;69 Av. du 25ème RTS;69009;Lyon 9
1301830;U;Rue de l'Europe;49310;Lys Haut Layon
1307019;DYNEFF;RN 113 - Lieu dit Belle Isle;11200;Lézignan- Corbières
1300351;CARREFOUR;Rue Jean De La Fontaine;42300;Mably
1399913;INTERMARCHE;Za Lombardon;33460;Macau
1398889;AVIA;ZA de Bel Air;85190;Mache
1300186;U;Zone commerciale des Brises Bd des;44270;Machecoul
1311413;E.LECLERC;180 Rue Louise Michel;71870;Macon
1351945;TOTALENERGIES;97 Route de Lyon;71000;Macon
1399591;INTERMARCHE;Rue Frederic Mistral;71000;Macon
1300963;U;Saint Brice en Cogles;35460;Maen Roch
1305042;ESSO EXPRESS;194 Av. Auguste Renoir CD 2085;06520;Magagnosc
1300841;U;180 allée des Noyères;74300;Magland
1300946;U;Av du Marais Poitevin;79460;Magne
1360029;AVIA;A72;42600;Magneux Haute Rive
1311657;E.LECLERC;Route de Mantes;95420;Magny en Vexin
1360573;AVIA;RN 7;58470;Magny-Cours
1302209;CARREFOUR;Place du 8 Mai 1945;25120;Maiche
1301243;CARREFOUR;ZA Est la Croix Rouge;60420;Maignelay Montigny
1360570;AVIA;2 Rue de L'egalite;01430;Maillat
1361293;AVIA;11 Route de Maille;85420;Maillezais
1361276;AVIA;Lieudit Les Vignattes - Rue Des Vig;10230;Mailly
1301124;INTERMARCHE;Rte de Bouglainval;28130;Maintenon
1303541;ESSO EXPRESS;5 Av. Léon Blum;94700;Maisons Alfort
1303791;ESSO;18 - 20 Avenue du General de Gaulle;78600;Maisons Laffitte
1360483;AVIA;99 Avenue du Général Leclerc;94700;Maisons-Alfort
1364014;AVIA;16 - 22 Rue Gabriel Péri;92240;Malakoff
1303846;ESSO;76 Avenue Pierre larousse;92240;Malakoff
1300130;U;P A de la Chaussée;56220;Malansac
1360020;AVIA;2 Rond point des Remparts;84340;Malaucene
1399207;NETTO;RN 60 Lotissement des bas musats;89100;Malay le Grand
1302441;U;285 AVENUE JEAN BOUNIE;19360;Malemort
1352142;TOTALENERGIES;17 Rue Adlophe Cochery;45330;Malesherbes
1399606;INTERMARCHE;21 Rue De Vauluizard;45330;Malesherbes
1301983;CARREFOUR;35 Av du General Patton;45330;Malesherbes
1301389;INTERMARCHE;Rte de la Brande;03600;Malicorne
1360372;AVIA;RN 85;04510;Mallemoisson
1304163;SHELL;Air du domaine d´harcourt;27800;Malleville-Sur- Le-Be
1305068;ESSO EXPRESS;49 Rue du Colonel Driant;54220;Malzeville
1301477;U;Route de Belleme;72600;Mamers
1303865;ESSO;RN 7;06210;Mandelieu
1399635;INTERMARCHE;52 Avenue Tolosane;31260;Mane
1300381;CARREFOUR MARKET;1 Route De Mondorf;57100;Manom
1306252;DIVERSE / OTHERS;595 Av. Saint Maurice;04100;Manosque
1311450;E.LECLERC;Route De Voix;04100;Manosque
1300124;U;Rte de la Durance;04100;Manosque
1300779;AVIA;Avenue Paul Mairat;16230;Mansle
1302538;INTERMARCHE;16-18 Rue Jean Hoet;78200;Mantes la Jolie
1360027;AVIA;RN 83;39230;Mantry
1306124;AGIP;A 89;63410;Manzat
1302690;U;1b Rue d'Aligre;17230;Marans
1301122;DIVERSE / OTHERS;ZA La Dinasse;63480;Marat
1300166;U;Chemin De Payssierou;34370;Maraussan
1351836;TOTALENERGIES;A 36;25640;Marchaux
1399662;INTERMARCHE;Rue De La Grappe;25640;Marchaux
1399622;INTERMARCHE;15 Avenue de la Côte d'Argent;33380;Marcheprime
1391623;IDS;200 Rue Auguste Bartholdi;62730;Marck
1398236;DIVERSE / OTHERS;504 Avenue Henri Ravisse;62730;Marck
1304650;CARREFOUR;Rue Pasteur;62730;Marck
1300777;U;14 Avenue de l'Europe;67390;Marckolsheim
1397277;ENGIE;5 rue Angiboust;91460;Marcoussis
1303524;ESSO;F 3 Voie Express;91460;Marcoussis
1303503;ESSO;Lieu dit Beauvert Voie Express N104;91460;Marcoussis
1305035;ESSO EXPRESS;115 Bd Clémenceau;59700;Marcq en Baroeul
1351735;TOTALENERGIES;RN 60;45430;Mardié
1399987;U;La Grange Route De La Loue;72540;Mareil en Champagne
1300654;INTERMARCHE;16 Route de Mantes;78124;Mareil sur Mauldre
1311484;E.LECLERC;La Chenade;17320;Marennes
1311482;E.LECLERC;Rue De Republique;17320;Marennes
1311274;E.LECLERC;30 Mail De La Grande Haie;77353;Mareuil Les Meaux
1302491;INTERMARCHE;2 rue des Acacias;85320;Mareuil sur Lay Dissais
1300569;INTERMARCHE;987 Av. Raymond Poincare;60280;Margny les Compiegne
1311526;E.LECLERC;Route De Paris;28400;Margon
1306672;ENI;A9;30320;Marguerittes
1351558;TOTALENERGIES;A9;30320;Marguerittes
1360513;AVIA;A9;30320;Marguerittes
1352053;TOTALENERGIES;43248 Route de Martigues;13170;Marigagne
1398050;DYNEFF;1 Rue Renee Cailloux;13700;Marignane
1311275;E.LECLERC;Chemin St Pierre;13700;Marignane
1399964;U;40 Rue Des Clus;74970;Marignier
1302649;U;40 Rue les Clus;74970;Marignier
1302353;INTERMARCHE;25 Rue Roger Salengro;10350;Marigny le Chatel
1300594;CARREFOUR MARKET;Bd. Gambetta;95640;Marines
1302265;CARREFOUR;Boulevard Gambetta;95640;Marines
1398087;DIVERSE / OTHERS;Rond Point Sud Route de Clemont Fer;63350;Maringues
1351750;TOTALENERGIES;RN 2;02250;Marle
1399546;INTERMARCHE;Rue Pasteur;62540;Marles les Mines
1303418;ESSO EXPRESS;1 Av. Coste et Bellonte;57157;Marly
1302221;E.LECLERC;1 La Belle Fontaine;57155;Marly
1311276;E.LECLERC;1 La Belle Fontaine;57155;Marly
1300408;CARREFOUR MARKET;Av. Henri Barbusse;59770;Marly
1305146;ESSO;A 71;18500;Marmagne
1306619;ENI;A 71;18500;Marmagne
1361300;AVIA;Route du bois de Ruault;71710;Marmagne
1300131;INTERMARCHE;118 Av Jean Jaures;47200;Marmande
1322085;TOTALENERGIES;CD933 Pont Des Sables;47200;Marmande
1301329;CARREFOUR;RN 113 Rte de Tonneins;47200;Marmande
1311235;E.LECLERC;Route De Bordeaux;47200;Marmande
1311148;E.LECLERC;Route De Saverne;67441;Marmoutier
1302973;CARREFOUR;505 Rue de Neuville;62161;Maroeuil
1300151;GULF;2574 Chemin de Maubeuge;59550;Maroilles
1301640;CARREFOUR;42 av Charles de Gaulle;91630;Marolles en Hurepoix
1399813;DIVERSE / OTHERS;Rue de la croix saint Jacques;77130;Marolles sur Seine
1303605;ESSO;A 26;62860;Marquion
1304124;SHELL;A 26;62860;Marquion
1301291;CARREFOUR;5 av Ferber;62250;Marquise
1302726;CARREFOUR;5 Avenue Ferber;62250;Marquise
1301093;INTERMARCHE;All des Poissonniers;62250;Marquise
1301599;E.LECLERC;Parc Acti Sud;21160;Marsannay La Cote
1352138;TOTALENERGIES;5 Route de Beaune;21160;Marsannay-La- Cote
1360601;AVIA;1 Avenue d'Odessa;13008;Marseille
1302382;CARREFOUR;11 Av de St Antoine;13015;Marseille
1300930;CARREFOUR;11 Avenue Saint Antoine;13015;Marseille
1301079;CARREFOUR;112 Av de Hambourg;13008;Marseille
1302991;CARREFOUR;112 Av de Hambourg;13008;Marseille
1306170;AGIP;171 -173 Bd St. Loup;13011;Marseille
1306169;AGIP;175 Av. de Clot Bey;13008;Marseille
1302311;DIVERSE / OTHERS;221 Bd Danielle Casanova;13014;Marseille
1306167;AGIP;24 Rue St. Antoine;13015;Marseille
1306204;AGIP;26 Chemin de Ste. Marthe;13014;Marseille
1398250;DIVERSE / OTHERS;281, Avenue des Olives;13013;Marseille
1302803;INTERMARCHE;365 Av. de Mazargues;13008;Marseille
1303811;ESSO;37 Avenue de Chateau Gombert;13013;Marseille
1360452;AVIA;41 Boulevard Alexandre Ansaldi;13014;Marseille
1360450;AVIA;44 Boulevard des Dames;13002;Marseille
1352091;TOTALENERGIES;450 Chemin du Littoral;13016;Marseille
1303553;ESSO EXPRESS;49 Boulevard Jean Moulin;13010;Marseille
1306232;AGIP;516 Avenue du chemin de Madrague;13015;Marseille
1303833;ESSO;53 Avenue de St Barnabe;13012;Marseille
1306161;AGIP;59 Av. de St. Just;13013;Marseille
1307099;DYNEFF;60 Boulevard Roland d'Orgeles;13014;Marseille
1360449;AVIA;625 Route des Trois Lucs;13011;Marseille
1307067;DYNEFF;68 Bd de Plombieres;13014;Marseille
1302927;CARREFOUR;73 Route des Camoins;13011;Marseille
1307117;DYNEFF;78 boulevard de la Milliere;13011;Marseille
1360468;AVIA;83 Boulevard du Redon;13009;Marseille
1306155;AGIP;95 Av. des Roches;13007;Marseille
1321146;TOTALENERGIES;A 50;13011;Marseille
1302028;CARREFOUR;Av Prosper Merimee;13014;Marseille
1303531;ESSO;Avenue Jean Paul Sartre;13013;Marseille
1311353;E.LECLERC;Chemin Du Roy D'Espagne;13009;Marseille
1305032;ESSO EXPRESS;13 Av. Pasteur;13007;Marseille 7
1305061;ESSO EXPRESS;1 - 3 Bd du Sablier;13008;Marseille 8
1305013;ESSO EXPRESS;437 Route de St. Antoine;13015;Marseille 15
1399794;INTERMARCHE;145 Rue du General Leclerc;60690;Marseille en Beauvaisis
1300837;U;10 rue Alphonse Daudet;34590;Marsillargues
1301497;AVIA;Departementale 4;16380;Marthon
1302597;INTERMARCHE;Avenue du Colonel P. Bourgoin;33127;Martignas sur Jalle
1399729;INTERMARCHE;Za Du Ronzeray;35640;Martigne- Ferchaud
1303353;ESSO EXPRESS;RN 568;13500;Martigues
1303863;ESSO;Rond Point Sainte Anne;13500;Martigues
1311141;E.LECLERC;Rue de l'Ancien Port;76370;Martin-Eglise
1361138;AVIA;48 Bld Maréchal Foch;48100;Marvejols
1352028;TOTALENERGIES;LE PONT;56130;Marzan
1300383;CARREFOUR;Route De Fourchambault;58180;Marzy
1311574;E.LECLERC;8A Rue Du General De Gaulle;68290;Masevaux
1321223;TOTALENERGIES;A 20;19510;Masseret
1301280;U;Entoutblanc;32140;Masseube
1307092;DYNEFF;89 Avenue du Géneral de Gaulle;15500;Massiac
1397339;CARREFOUR;Av De L Europe;91300;Massy
1303715;ESSO;Voie Express;91300;Massy
1311278;E.LECLERC;Route De Palaiseau;91300;Massy Palaiseau
1301841;INTERMARCHE;3 Allée de la Croix Becquet;17160;Matha
1302827;INTERMARCHE;940 Rue de Montbéliard;25700;Mathay
1303340;ESSO EXPRESS;Lieu Dit Manoir et Clos du Pin;14920;Mathieu
1302648;U;Avenue Des Pyrenees Bp 23;31220;Matres Tolosane
1302652;INTERMARCHE;43 Route Nationale;08260;Maubert Fontaine
1391622;CARREFOUR;Quartier de l'Epinette;59600;Maubeuge
1300737;U;Val d'Adour ZI du Marmajou;65700;Maubourguet
1302566;INTERMARCHE;St Flortent le Vieil;49410;Mauges Sur Loire
1301073;DIVERSE / OTHERS;t8 Zone dz Tranchet;49620;Mauges sur Loire
1398923;U;38 rue de Poitiers;79700;Mauleon
1300725;U;Rue de Poitiers;79700;Mauleon
1301440;CARREFOUR;36 Boulevard des Pyrenees;64130;Mauleon Licgarre
1304656;CARREFOUR;36 Boulevard des Pyrenees;64130;Mauleon Licharre
1302675;CARREFOUR;36 Bd des Pyrenees;64130;Mauleon Soule
1364008;AVIA;Aire de la Prairie;78550;Maulette
1364007;AVIA;Aire du Val Raymond;78550;Maulette
1300081;INTERMARCHE;Les Marchaux;37800;Maure de Touraine
1302762;AVIA;7 Avenue Augustin Chauvet;15200;Mauriac
1302760;U;577 Route d'Auch;32120;Mauvezin
1301709;INTERMARCHE;17 Rue de la Distellerie;79210;Mauze sur le Mignon
1300094;U;550 Bd Jean Monnet;53102;Mayenne
1351090;TOTALENERGIES;Boulevard Paul Lintier;53100;Mayenne
1301282;CARREFOUR;Rue de Bretagne;53100;Mayenne
1302308;E.LECLERC;Rue Du Prieure De Berne;53102;Mayenne
1302187;U;Rue Principale la Macheferriere;49630;Maze
1311281;E.LECLERC;Avenue Du General De Gaulle;64110;Mazeres Lezons Jurancon
1351748;TOTALENERGIES;RN 79;71250;Mazille
1322079;TOTALENERGIES;2 Route de Parthenay;79310;Mazières en Gatine
1302761;E.LECLERC;3 Rue Georges Claude;77100;Meaux
1303686;ESSO EXPRESS;Av. du Président S. Allende;77100;Meaux
1399869;INTERMARCHE;Zac Des Aillis;18500;Mehun sur Yevre
1306641;AGIP;Route d'Uzes;30340;Mejannes les Ales
1300965;INTERMARCHE;9 Pole d'Act Kervidandou 3;29300;Mellac
1300620;U;Av Clement Pineau St Leger;79500;Melle
1361172;AVIA;10 Av. du 8 mai 1945;48000;Mende
1300169;U;Centre commercial Coeur Lozere Che;48000;Mende
1307083;DYNEFF;ZI du Causse d'Auge;48000;Mende
1300445;CARREFOUR;Av. De Clermont Cc Riom Sud;63200;Menetrol
1361301;AVIA;801 rue de Verdun;88500;Menil en Xaintois
1399895;INTERMARCHE;2 rue Jean Cocteau;91540;Mennecy
1351119;TOTALENERGIES;RN 83 - Les Errues;90150;Menoncourt
1303765;ESSO;1 Avenue General de Gaulle;06500;Menton
1301120;U;Route de Blois 53 Rue Nationale;41500;Mer
1322041;TOTALENERGIES;A6;21190;Merceuil
1351444;TOTALENERGIES;A6;21190;Merceuil
1352135;TOTALENERGIES;A6 Aire de Beaune Tailly;21190;Merceuil
1300212;CARREFOUR MARKET;Av. De Compiegne;02200;Mercin Et Vaux
1360132;AVIA;Grande rue;71640;Mercurey
1302468;CARREFOUR;2 A Av des Marronniers;54960;Mercy les Bas
1301933;U;6 Rue Du Chanoine Le Texier;22230;Merdrignac
1360628;AVIA;Le Pont des Combes le Raffort;73550;Meribel
1399597;INTERMARCHE;Avenue du 10 Mars;62680;Mericourt
1300308;CARREFOUR;52 Av. De La Somme Cc Merignac Sole;33700;Merignac
1399782;INTERMARCHE;78 Avenue De Magudas;33700;Merignac
1352014;TOTALENERGIES;Rocade Périphérique;33700;Merignac
1398265;AVIA;Aire de Chavanon;19340;Merlines
1302296;INTERMARCHE;2 Rue du Querpon;35330;Mernel
1360149;AVIA;Le Vieux Bourg;71310;Mervans
1303538;ESSO;Lieu dit Les 4 Chemins RN 184;95540;Mery sur Oise
1302540;INTERMARCHE;Route de Pontoise;95540;Mery sur Oise
1399741;INTERMARCHE;Jardin Aux Renards;10170;Mery sur Seine
1302740;U;731 Rue de la Picardie;44522;Mesanger
1301298;CARREFOUR;Route de Verneuil;27240;Mesnils sur Iton
1311644;E.LECLERC;Rue General Allard;35480;Messac
1302195;CARREFOUR;2447 Route des Lacs;40660;Messanges
1311722;E.LECLERC;A10 Aire de Beaugency Messas;45190;Messas
1311723;E.LECLERC;A10 Aire de Meung sur Loire;45190;Messas
1303277;ESSO;48 Route de Monts du Lyonnais;69510;Messimy
1397340;CARREFOUR;10 Bd De Solidarite;57000;Metz
1351529;TOTALENERGIES;10 Rue des Alliés;57000;Metz
1303177;ESSO EXPRESS;192 Av. de Strasbourg;57070;Metz
1305060;ESSO EXPRESS;28 - 30 Av. André Malraux;57000;Metz
1305041;ESSO EXPRESS;8 Av. Leclerc de Hautecloq.;57000;Metz
1306118;AGIP;Bd de Pontifroy;57000;Metz
1360465;AVIA;62 Rue du Général Metman;57070;Metz Vallières
1303559;ESSO;A 20;36150;Meunet sur Vatan
1301534;INTERMARCHE;12 rue des Carronnieres;01800;Meximieux
1300210;CARREFOUR MARKET;Route De Lyon;01800;Meximieux
1300332;CARREFOUR;1 Bld. Des Alpes;38240;Meylan
1306197;AGIP;45 Av. des 7 Laux;38240;Meylan
1321058;TOTALENERGIES;RN 87 Chemin de la Petite Taillat;38240;Meylan
1305142;ESSO;1717 A RD 96;13650;Meyrargues
1350021;AVIA;A 51;13650;Meyrargues
1302571;INTERMARCHE;Impasse de la Croix;13590;Meyreuil
1301491;DIVERSE / OTHERS;Route de Mende;48150;Meyroueis
1300467;CARREFOUR MARKET;133 Rue De La Republique;69330;Meyzieu
1302180;CARREFOUR;133 Rue République;69330;Meyzieu
1305046;ESSO EXPRESS;49 Av. de Verdun Le Carreau;69330;Meyzieu
1311284;E.LECLERC;Hameau De Peyssilieu;69882;Meyzieu
1300974;CARREFOUR;Route de Meze;34140;Meze
1300976;CARREFOUR;6 Avenue de la Gare;78970;Mezieres
1361162;AVIA;20 Avenue Geroges Cassagnabere;47170;Mezin
4310146;VITO;RN 194;20167;Mezzavia
1360416;AVIA;Les Terres Blanches;74440;Mieussy
1303374;ESSO EXPRESS;129 Av. Jean Jaurès;89400;Migennes
1361263;AVIA;56 Rue Pierre Et Marie Curie;89400;Migennes
1301519;E.LECLERC;Les Latteux;89400;Migennes
1398872;IDS;Z.A du Bois Gueslin;28630;Mignières
1312114;DIVERSE / OTHERS;123 Rue des Entreprises;86440;Migné-Auxances
1302369;INTERMARCHE;Rue De L'Aubepine;30540;Milhaud
1301217;DIVERSE / OTHERS;RN 116 157 Av Jean Jaurès;66170;Millas
1302257;INTERMARCHE;Route De Prades Rn 116;66170;Millas
1399885;DIVERSE / OTHERS;25 Av. Edouard Alfred Martel;12100;Millau
1302947;CARREFOUR;Avenue du Pont Lerouge;12100;Millau
1302215;CARREFOUR;ZA Bois Chenet Rte de Maisse;91490;Milly la Foret
1300163;CARREFOUR;Zi Bois du Chenet;91490;Milly la Foret
1302688;INTERMARCHE;Lieu Dit Les Fabres;13105;Mimet
1301444;E.LECLERC;52 Avenue De Bordeaux;40200;Mimizan Bourg
1300691;CARREFOUR;7 Av de Bayonne;40200;Minizan
1304155;SHELL;A 46 Mionnay Ouest St. Galmier;01390;Mionnay
1304164;SHELL;A 46 Mionnay Ouest St. Galmier;01390;Mionnay
1306023;AGIP;Aire de Mionnay Est, A 46 / E 15;01390;Mionnay
1311649;E.LECLERC;1 Rue Jean Marie Pelt;33380;Mios
1398177;AVIA;48 Av. de la République;33380;Mios
1352172;TOTALENERGIES;Avenue ZAC 2000;33380;Mios
1307996;DYNEFF;569 RN Avenue du 8 MAI 1945;13140;Miramas
1360073;AVIA;569 Route de Salon;13140;Miramas
1302673;CARREFOUR;Boulevard Dr Jacques Minet;13140;Miramas
1301005;CARREFOUR;Boulevard Minet;13140;Miramas
1399674;INTERMARCHE;Zac Des Molieres;13140;Miramas
1398934;DIVERSE / OTHERS;12 place Martignac;47800;Miramont de Guyenne
1399666;NETTO;Zi De Bouilhaguet;47800;Miramont de Guyenne
1301689;CARREFOUR;Bd des Pyrénées;32300;Mirande
1399688;INTERMARCHE;Le Pountet;32300;Mirande
1301059;INTERMARCHE;10 rue Paul Auban Le Village;21310;Mirebeau sur Beze
1360438;AVIA;104 Avenue Victor Hugo;88500;Mirecourt
1302996;CARREFOUR;23 Rue du Pre Paradis;88500;Mirecourt
1399602;INTERMARCHE;Rue saint Maurice;88500;Mirecourt
1352101;TOTALENERGIES;247 Av. Charles de Gaulle;09500;Mirepoix
1302330;CARREFOUR;50 Rue du Figuier;01700;Miribel
1300209;CARREFOUR MARKET;Chemin Du Figuier;01700;Miribel
1303958;ESSO;33 Rue du chateau;44780;Missillac
1300173;INTERMARCHE;46 Rue de Villeparisis;77290;Mitry Mory
1397275;ENGIE;13 rue des Frères Lumières;77290;Mitry-mory
1302435;CARREFOUR;1 Route du Vin;68630;Mittelwihr
1360501;AVIA;10 Rue de La République;73500;Modane
1300862;INTERMARCHE;ZAC de Kerguevellic;29350;Moelan-sur-Mer
1351899;TOTALENERGIES;RN 4;51120;Moeurs-Verdey
1301810;INTERMARCHE;211 Rue Vincent Martin;38430;Moirans
1303404;ESSO EXPRESS;8 Route de Grenoble (RN 85);38430;Moirans
1301587;CARREFOUR;8 Rue Carnot;38430;Moirans
1302779;AVIA;320 Route des Platanes;82200;Moissac
1305149;ESSO EXPRESS;1 RN;95570;Moisselles
1311451;E.LECLERC;Rn 1;95570;Moisselles
1397341;CARREFOUR;1 Rue Mercure;67120;Molsheim
1303174;ESSO;3 Boulevard Charles III;98000;Monaco
1305144;ESSO;4 Av. Princesse Grace;98000;Monaco
1303229;ESSO;Avenue des Castelans;98000;Monaco
1397342;CARREFOUR;Cd 31;54300;Moncel Les Luneville
1351004;TOTALENERGIES;A 81;35370;Mondevert
1302391;U;22 Rue Emile Zola;14120;Mondeville
1300244;CARREFOUR;ZAC De L'Etoile Cc Mondeville 2;14120;Mondeville
1300676;CARREFOUR;Moulin à Vent Rte de Daux;31700;Mondonville
1361152;AVIA;52 Rue Leroy;41170;Mondoubleau
1302452;CARREFOUR;RN 7 Gour du Bidon;84430;Mondragon
1302224;INTERMARCHE;7 Rue Loupien;64360;Monein
1398957;DIVERSE / OTHERS;1 Route de Sinard;38930;Monestier de Clermont
1397343;CARREFOUR;53 Av De Paris;89470;Moneteau
1322088;TOTALENERGIES;Rn6 Route De Paris;89470;Moneteau
1302150;CARREFOUR;Av Jean Martouret;43120;Monistrol sur Loire
1303483;ESSO;A 10;37380;Monnaie
1351553;TOTALENERGIES;A 10;37380;Monnaie
1302477;INTERMARCHE;2 Rue Theodore Monod;59370;Mons en Baroeul
1322034;TOTALENERGIES;RN 356 Voie Rapide Urbaine;59370;Mons en Baroeul
1302421;E.LECLERC;1234 Av Du Vignau;40000;Mont De Marsan
1302325;CARREFOUR;19 Boulevard Yves Mainguy;40000;Mont de Marsan
1360234;AVIA;Route De Salins;39380;Mont sous Vaudrey
1300494;CARREFOUR;ZAC De La Vatine;76130;Mont St Aignan
